Layer,Layer_Description,City,Country,Latitude,Longitude,Date,Moisture_Percent,Status,Description,Recommendation,Current_Percent,Average_Percent,Min_Percent,Max_Percent
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-17,23.96,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-17,23.95,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-17,23.92,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-17,23.93,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-18,23.94,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-18,23.95,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-18,24.0,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-18,24.06,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-18,24.07,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-18,24.15,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-18,24.21,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-18,24.24,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-19,24.32,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-19,24.4,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-19,24.41,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-19,24.39,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-19,24.35,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-19,24.33,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-19,24.33,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-19,24.33,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-20,24.33,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-20,24.33,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-20,24.33,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-20,24.31,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-20,24.29,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-20,24.27,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-20,24.23,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-20,24.23,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-21,24.24,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-21,24.24,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-21,24.21,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-21,24.19,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-21,24.16,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-21,24.14,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-21,24.14,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-21,24.14,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-22,24.15,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-22,24.15,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-22,24.15,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-22,24.14,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-22,24.11,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-22,24.1,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-22,24.1,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-22,24.11,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-23,24.11,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-23,24.11,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-23,24.11,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-23,24.1,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-23,24.1,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-23,24.12,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-23,24.12,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-23,24.13,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-24,24.15,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-24,24.16,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-24,24.12,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-24,24.09,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-24,24.04,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-24,24.02,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-24,24.03,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-24,24.03,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-25,24.04,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-25,24.04,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-25,24.04,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-25,24.03,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-25,24.0,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-25,23.98,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-25,23.96,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-25,23.97,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-26,23.97,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-26,23.97,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-26,23.97,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-26,23.96,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-26,23.93,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-26,23.92,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-26,23.93,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-26,23.93,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-27,23.93,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-27,23.94,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-27,23.95,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-27,23.93,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-27,23.9,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-27,23.89,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-27,23.89,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-27,23.9,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-28,23.91,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-28,23.91,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-28,23.92,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-28,23.92,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-28,23.93,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-28,23.99,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-28,24.03,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-28,24.09,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-29,24.35,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-29,24.58,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-29,24.55,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-29,24.5,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-29,24.42,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-29,24.39,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-29,24.38,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-29,24.38,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-30,24.38,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-30,24.38,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Cotonou,Benin,6.3667,2.3833,2025-01-30,24.37,moderate,Humidité modérée,"Surveiller, irrigation possible",23.87,24.09,23.83,24.58
